"customer_id","lifetime_days","tenure_days","recency_days","frequency","monetary_usd","avg_order_value","avg_days_between_orders","order_count_last_30d","order_count_last_60d","value_segment","lifecycle_segment","is_churned"
12798,170,160,10,3,697704.00,232568.00,80,1,2,High-value,Loyal,0
12802,186,3,183,2,37154.00,18577.00,3,0,0,Mid-value,Churned,1
12808,368,332,36,3,44459.00,14819.67,166,0,1,Mid-value,At-risk,0
12809,177,9,168,2,38608.00,19304.00,9,0,0,Mid-value,Churned,1
12811,284,24,260,3,41405.00,13801.67,12,0,0,Mid-value,Churned,1
12812,44,0,44,1,22964.00,22964.00,,0,1,Low-value,New,0
12814,101,0,101,1,8632.00,8632.00,,0,0,Low-value,Churned,1
12815,198,51,147,2,82010.00,41005.00,51,0,0,Mid-value,Churned,1
12816,176,81,95,2,40201.00,20100.50,81,0,0,Mid-value,Churned,1
12817,281,0,281,1,12644.00,12644.00,,0,0,Low-value,Churned,1
12818,261,83,178,2,61716.00,30858.00,83,0,0,Mid-value,Churned,1
12820,326,323,3,4,90832.00,22708.00,108,1,2,Mid-value,Loyal,0
12821,214,0,214,1,7742.00,7742.00,,0,0,Low-value,Churned,1
12822,87,17,70,3,77894.00,25964.67,9,0,0,Mid-value,New,0
12823,296,222,74,5,175950.00,35190.00,56,0,0,High-value,At-risk,0
12824,59,0,59,1,39712.00,39712.00,,0,1,Mid-value,New,0
12826,365,363,2,8,144787.00,18098.38,52,2,2,High-value,Loyal,0
12827,44,39,5,3,43015.00,14338.33,20,1,3,Mid-value,Active,0
12828,130,128,2,6,90432.00,15072.00,26,2,2,Mid-value,Loyal,0
12829,360,38,322,3,25305.00,8435.00,19,0,0,Low-value,Churned,1
12830,171,134,37,7,674840.00,96405.71,22,0,1,High-value,At-risk,0
12831,262,0,262,1,17725.00,17725.00,,0,0,Low-value,Churned,1
12832,98,66,32,2,38303.00,19151.50,66,0,1,Mid-value,At-risk,0
12833,145,0,145,1,38858.00,38858.00,,0,0,Mid-value,Churned,1
12834,282,0,282,1,24434.00,24434.00,,0,0,Low-value,Churned,1
12836,311,252,59,4,253494.00,63373.50,84,0,1,High-value,At-risk,0
12837,173,0,173,1,11880.00,11880.00,,0,0,Low-value,Churned,1
12838,373,340,33,2,56755.00,28377.50,340,0,1,Mid-value,At-risk,0
12839,367,365,2,16,540056.00,33753.50,24,4,5,High-value,Loyal,0
12840,226,83,143,6,268025.00,44670.83,17,0,0,High-value,Churned,1
12841,371,367,4,26,376787.00,14491.81,15,4,6,High-value,Loyal,0
12842,308,238,70,2,105464.00,52732.00,238,0,0,Mid-value,At-risk,0
12843,264,199,65,9,161389.00,17932.11,25,0,0,High-value,At-risk,0
12844,130,101,29,2,30517.00,15258.50,101,1,1,Low-value,Loyal,0
12845,290,23,267,4,26886.00,6721.50,8,0,0,Low-value,Churned,1
12847,22,0,22,1,82096.00,82096.00,,1,1,Mid-value,New,0
12849,268,237,31,2,94171.00,47085.50,237,0,1,Mid-value,At-risk,0
12851,96,0,96,1,12992.00,12992.00,,0,0,Low-value,Churned,1
12852,294,4,290,2,29975.00,14987.50,4,0,0,Low-value,Churned,1
12853,315,208,107,9,169864.00,18873.78,26,0,0,High-value,Churned,1
12854,318,240,78,5,121457.00,24291.40,60,0,0,Mid-value,At-risk,0
12855,372,0,372,1,3810.00,3810.00,,0,0,Low-value,Churned,1
12856,63,56,7,8,203419.00,25427.38,8,4,7,High-value,Active,0
12857,302,92,210,2,93315.00,46657.50,92,0,0,Mid-value,Churned,1
12863,199,147,52,2,21350.00,10675.00,147,0,1,Low-value,At-risk,0
12864,138,0,138,1,14712.00,14712.00,,0,0,Low-value,Churned,1
12865,359,333,26,3,149137.00,49712.33,167,1,1,High-value,Loyal,0
12866,283,0,283,1,48838.00,48838.00,,0,0,Mid-value,Churned,1
12867,360,334,26,10,382320.00,38232.00,37,2,2,High-value,Loyal,0
12868,373,188,185,6,150104.00,25017.33,38,0,0,High-value,Churned,1
12870,366,0,366,1,-1490.00,-1490.00,,0,0,Low-value,Churned,1
12871,207,123,84,2,38064.00,19032.00,123,0,0,Mid-value,At-risk,0
12872,365,39,326,2,56217.00,28108.50,39,0,0,Mid-value,Churned,1
12873,282,0,282,1,31280.00,31280.00,,0,0,Mid-value,Churned,1
12875,362,219,143,2,34323.00,17161.50,219,0,0,Mid-value,Churned,1
12876,196,139,57,2,195261.00,97630.50,139,0,1,High-value,At-risk,0
12877,358,355,3,12,147277.00,12273.08,32,2,2,High-value,Loyal,0
12878,266,248,18,3,80762.00,26920.67,124,1,1,Mid-value,Loyal,0
12879,91,47,44,4,55257.00,13814.25,16,0,1,Mid-value,At-risk,0
12881,275,0,275,1,7435.00,7435.00,,0,0,Low-value,Churned,1
12882,33,24,9,2,146304.00,73152.00,24,1,2,High-value,New,0
12883,89,65,24,4,65208.00,16302.00,22,3,3,Mid-value,Active,0
12884,88,0,88,1,14075.00,14075.00,,0,0,Low-value,New,0
12885,123,60,63,4,110103.00,27525.75,20,0,0,Mid-value,At-risk,0
12886,219,152,67,3,124075.00,41358.33,76,0,0,High-value,At-risk,0
12888,255,41,214,4,30054.00,7513.50,14,0,0,Low-value,Churned,1
12890,24,0,24,1,37672.00,37672.00,,1,1,Mid-value,New,0
12891,292,107,185,3,33100.00,11033.33,54,0,0,Mid-value,Churned,1
12893,30,0,30,1,16710.00,16710.00,,1,1,Low-value,New,0
12895,86,44,42,3,30968.00,10322.67,22,0,1,Low-value,At-risk,0
12897,301,97,204,2,21650.00,10825.00,97,0,0,Low-value,Churned,1
12901,270,262,8,36,1391170.00,38643.61,7,4,9,High-value,Loyal,0
12902,264,0,264,1,12338.00,12338.00,,0,0,Low-value,Churned,1
12904,172,154,18,2,46402.00,23201.00,154,1,1,Mid-value,Loyal,0
12906,78,67,11,5,278373.00,55674.60,17,3,3,High-value,Active,0
12908,312,254,58,4,24600.00,6150.00,85,0,1,Low-value,At-risk,0
12909,253,214,39,8,166704.00,20838.00,31,0,1,High-value,At-risk,0
12910,241,218,23,8,284824.00,35603.00,31,2,2,High-value,Loyal,0
12912,40,38,2,5,166230.00,33246.00,10,4,5,High-value,Active,0
12913,368,364,4,5,243881.00,48776.20,91,2,2,High-value,Loyal,0
12915,372,224,148,2,32171.00,16085.50,224,0,0,Mid-value,Churned,1
12916,320,182,138,5,280415.00,56083.00,46,0,0,High-value,Churned,1
12917,128,0,128,1,59400.00,59400.00,,0,0,Mid-value,Churned,1
12919,169,161,8,8,128614.00,16076.75,23,2,3,High-value,Loyal,0
12920,17,0,17,1,16278.00,16278.00,,1,1,Low-value,New,0
12921,373,370,3,50,1576730.00,31534.60,8,8,12,High-value,Loyal,0
12922,161,0,161,1,38270.00,38270.00,,0,0,Mid-value,Churned,1
12923,64,0,64,1,17282.00,17282.00,,0,0,Low-value,New,0
12924,327,239,88,5,92995.00,18599.00,60,0,0,Mid-value,At-risk,0
12925,74,70,4,2,66795.00,33397.50,70,1,1,Mid-value,Active,0
12928,359,324,35,5,173384.00,34676.80,81,0,2,High-value,At-risk,0
12929,311,189,122,2,8980.00,4490.00,189,0,0,Low-value,Churned,1
12930,171,93,78,4,40990.00,10247.50,31,0,0,Mid-value,At-risk,0
12931,357,336,21,20,3261609.00,163080.45,18,5,5,High-value,Loyal,0
12933,283,259,24,4,57784.00,14446.00,86,1,1,Mid-value,Loyal,0
12935,319,317,2,8,209975.00,26246.88,45,3,3,High-value,Loyal,0
12936,78,61,17,5,98644.00,19728.80,15,4,4,Mid-value,Active,0
12937,267,252,15,4,141481.00,35370.25,84,1,1,High-value,Loyal,0
12938,25,0,25,1,10280.00,10280.00,,1,1,Low-value,New,0
12939,334,270,64,8,1158180.00,144772.50,39,0,0,High-value,At-risk,0
12940,87,41,46,4,82824.00,20706.00,14,0,2,Mid-value,At-risk,0
12942,365,234,131,3,65463.00,21821.00,117,0,0,Mid-value,Churned,1
12943,301,0,301,1,-375.00,-375.00,,0,0,Low-value,Churned,1
12944,354,319,35,2,58201.00,29100.50,319,0,1,Mid-value,At-risk,0
12945,288,0,288,1,43235.00,43235.00,,0,0,Mid-value,Churned,1
12947,373,230,143,11,138461.00,12587.36,23,0,0,High-value,Churned,1
12948,264,248,16,8,187208.00,23401.00,35,1,3,High-value,Loyal,0
12949,252,222,30,10,381803.00,38180.30,25,1,1,High-value,Loyal,0
12950,24,22,2,3,184300.00,61433.33,11,3,3,High-value,New,0
12951,330,322,8,8,89213.00,11151.63,46,1,1,Mid-value,Loyal,0
12952,78,73,5,5,114020.00,22804.00,18,2,4,Mid-value,Active,0
12953,9,0,9,1,30510.00,30510.00,,1,1,Low-value,New,0
12955,267,266,1,14,464354.00,33168.14,20,3,5,High-value,Loyal,0
12956,306,0,306,1,10042.00,10042.00,,0,0,Low-value,Churned,1
12957,339,335,4,12,376511.00,31375.92,30,3,3,High-value,Loyal,0
12962,113,106,7,2,24371.00,12185.50,106,1,1,Low-value,Loyal,0
12963,365,357,8,9,166580.00,18508.89,45,5,6,High-value,Loyal,0
12965,89,0,89,1,66874.00,66874.00,,0,0,Mid-value,New,0
12966,9,0,9,1,12625.00,12625.00,,1,1,Low-value,New,0
12967,371,368,3,4,119475.00,29868.75,123,1,1,Mid-value,Loyal,0
12968,112,0,112,1,13595.00,13595.00,,0,0,Low-value,Churned,1
12970,322,315,7,4,39980.00,9995.00,105,2,2,Mid-value,Loyal,0
12971,372,369,3,89,1043751.00,11727.54,4,13,17,High-value,Loyal,0
12974,197,0,197,1,14480.00,14480.00,,0,0,Low-value,Churned,1
12976,211,0,211,1,73860.00,73860.00,,0,0,Mid-value,Churned,1
12977,156,0,156,1,1179.00,1179.00,,0,0,Low-value,Churned,1
12980,358,203,155,12,681990.00,56832.50,18,0,0,High-value,Churned,1
12981,133,104,29,2,34954.00,17477.00,104,1,1,Mid-value,Loyal,0
12982,242,3,239,2,36586.00,18293.00,3,0,0,Mid-value,Churned,1
12984,18,0,18,1,9750.00,9750.00,,1,1,Low-value,New,0
12985,28,28,0,3,117566.00,39188.67,14,3,3,Mid-value,New,0
12987,197,124,73,3,49577.00,16525.67,62,0,0,Mid-value,At-risk,0
12988,292,0,292,1,40826.00,40826.00,,0,0,Mid-value,Churned,1
12989,364,361,3,19,567047.00,29844.58,20,4,5,High-value,Loyal,0
12990,310,279,31,3,40950.00,13650.00,140,0,1,Mid-value,At-risk,0
12991,112,89,23,2,50376.00,25188.00,89,1,1,Mid-value,Active,0
12993,298,275,23,4,39586.00,9896.50,92,1,1,Mid-value,Loyal,0
12994,268,264,4,5,80943.00,16188.60,66,1,1,Mid-value,Loyal,0
12995,85,8,77,2,20072.00,10036.00,8,0,0,Low-value,New,0
12997,317,295,22,7,103756.00,14822.29,49,1,1,Mid-value,Loyal,0
12999,245,49,196,3,38784.00,12928.00,25,0,0,Mid-value,Churned,1
13000,364,258,106,3,51217.00,17072.33,129,0,0,Mid-value,Churned,1
13001,326,322,4,15,929392.00,61959.47,23,2,2,High-value,Loyal,0
13002,318,0,318,1,12095.00,12095.00,,0,0,Low-value,Churned,1
13003,214,109,105,3,14905.00,4968.33,55,0,0,Low-value,Churned,1
13004,357,346,11,22,553009.00,25136.77,16,2,4,High-value,Loyal,0
13005,246,73,173,3,40145.00,13381.67,37,0,0,Mid-value,Churned,1
13006,56,0,56,1,8157.00,8157.00,,0,1,Low-value,New,0
13008,360,37,323,2,17847.00,8923.50,37,0,0,Low-value,Churned,1
13011,372,0,372,1,5055.00,5055.00,,0,0,Low-value,Churned,1
13012,294,285,9,11,106307.00,9664.27,29,4,4,Mid-value,Loyal,0
13013,371,370,1,15,453634.00,30242.27,26,2,3,High-value,Loyal,0
13014,281,279,2,16,317481.00,19842.56,19,3,5,High-value,Loyal,0
13015,249,196,53,5,289135.00,57827.00,49,0,1,High-value,At-risk,0
13016,123,50,73,3,72185.00,24061.67,25,0,0,Mid-value,At-risk,0
13017,7,0,7,1,20400.00,20400.00,,1,1,Low-value,New,0
13018,295,279,16,29,691905.00,23858.79,10,6,6,High-value,Loyal,0
13021,365,361,4,12,228569.00,19047.42,33,2,3,High-value,Loyal,0
13023,129,65,64,2,54770.00,27385.00,65,0,0,Mid-value,At-risk,0
13026,275,274,1,8,93615.00,11701.88,39,3,4,Mid-value,Loyal,0
13027,354,241,113,6,69120.00,11520.00,48,0,0,Mid-value,Churned,1
13028,45,23,22,3,65968.00,21989.33,12,1,3,Mid-value,New,0
13029,353,323,30,3,122860.00,40953.33,162,1,1,High-value,Loyal,0
13030,368,357,11,2,67549.00,33774.50,357,1,1,Mid-value,Loyal,0
13032,87,49,38,3,95152.00,31717.33,25,0,2,Mid-value,At-risk,0
13033,357,0,357,1,17165.00,17165.00,,0,0,Low-value,Churned,1
13034,369,315,54,2,60875.00,30437.50,315,0,1,Mid-value,At-risk,0
13035,260,203,57,3,86773.00,28924.33,102,0,1,Mid-value,At-risk,0
13037,256,118,138,3,88107.00,29369.00,59,0,0,Mid-value,Churned,1
13038,290,210,80,3,89316.00,29772.00,105,0,0,Mid-value,At-risk,0
13040,33,25,8,2,63163.00,31581.50,25,1,2,Mid-value,New,0
13043,273,20,253,2,41037.00,20518.50,20,0,0,Mid-value,Churned,1
13044,291,0,291,1,53383.00,53383.00,,0,0,Mid-value,Churned,1
13045,99,0,99,1,28260.00,28260.00,,0,0,Low-value,Churned,1
13046,266,236,30,2,50826.00,25413.00,236,1,1,Mid-value,Loyal,0
13047,373,342,31,18,287030.00,15946.11,20,0,4,High-value,At-risk,0
13048,327,313,14,5,176646.00,35329.20,78,1,1,High-value,Loyal,0
13049,318,254,64,2,65668.00,32834.00,254,0,0,Mid-value,At-risk,0
13050,366,357,9,28,532740.00,19026.43,13,3,6,High-value,Loyal,0
13052,212,0,212,1,33465.00,33465.00,,0,0,Mid-value,Churned,1
13055,213,149,64,4,116398.00,29099.50,50,0,0,Mid-value,At-risk,0
13058,151,127,24,3,27140.00,9046.67,64,1,2,Low-value,Loyal,0
13059,249,0,249,1,17575.00,17575.00,,0,0,Low-value,Churned,1
13060,253,0,253,1,29241.00,29241.00,,0,0,Low-value,Churned,1
13061,72,0,72,1,22593.00,22593.00,,0,0,Low-value,New,0
13062,191,0,191,1,21369.00,21369.00,,0,0,Low-value,Churned,1
13064,327,315,12,4,95043.00,23760.75,105,1,1,Mid-value,Loyal,0
13065,373,0,373,1,20586.00,20586.00,,0,0,Low-value,Churned,1
13066,32,8,24,3,39085.00,13028.33,4,2,3,Mid-value,New,0
13067,82,0,82,1,11168.00,11168.00,,0,0,Low-value,New,0
13068,319,309,10,2,34400.00,17200.00,309,1,1,Mid-value,Loyal,0
13069,369,369,0,27,362593.00,13429.37,14,3,5,High-value,Loyal,0
13070,192,0,192,1,22880.00,22880.00,,0,0,Low-value,Churned,1
13072,266,0,266,1,17715.00,17715.00,,0,0,Low-value,Churned,1
13075,129,0,129,1,91961.00,91961.00,,0,0,Mid-value,Churned,1
13077,366,365,1,4,68833.00,17208.25,122,1,1,Mid-value,Loyal,0
13078,366,365,1,43,1137415.00,26451.51,9,8,12,High-value,Loyal,0
13079,140,136,4,5,22010.00,4402.00,34,2,2,Low-value,Loyal,0
13080,179,0,179,1,5808.00,5808.00,,0,0,Low-value,Churned,1
13081,371,370,1,21,2710318.00,129062.76,19,7,8,High-value,Loyal,0
13082,338,212,126,10,350026.00,35002.60,24,0,0,High-value,Churned,1
13083,75,71,4,2,25785.00,12892.50,71,1,1,Low-value,Active,0
13085,295,138,157,3,24178.00,8059.33,69,0,0,Low-value,Churned,1
13089,369,367,2,118,5504000.00,46644.07,3,10,17,High-value,Loyal,0
13090,372,364,8,18,777580.00,43198.89,21,2,4,High-value,Loyal,0
13091,28,7,21,2,29714.00,14857.00,7,2,2,Low-value,New,0
13092,359,289,70,6,45983.00,7663.83,58,0,0,Mid-value,At-risk,0
13093,373,106,267,13,719823.00,55371.00,9,0,0,High-value,Churned,1
13094,368,347,21,16,170886.00,10680.38,23,1,1,High-value,Loyal,0
13095,70,0,70,1,7440.00,7440.00,,0,0,Low-value,New,0
13097,360,328,32,14,499674.00,35691.00,25,0,1,High-value,At-risk,0
13098,317,316,1,41,2754432.00,67181.27,8,9,13,High-value,Loyal,0
13099,99,0,99,1,20736.00,20736.00,,0,0,Low-value,Churned,1
13101,234,0,234,1,7851.00,7851.00,,0,0,Low-value,Churned,1
13102,365,364,1,27,599312.00,22196.74,14,3,4,High-value,Loyal,0
13103,39,0,39,1,15214.00,15214.00,,0,1,Low-value,New,0
13104,354,351,3,6,100776.00,16796.00,70,1,2,Mid-value,Loyal,0
13106,133,5,128,2,5950.00,2975.00,5,0,0,Low-value,Churned,1
13107,333,289,44,5,152407.00,30481.40,72,0,1,High-value,At-risk,0
13108,372,0,372,1,25826.00,25826.00,,0,0,Low-value,Churned,1
13109,157,155,2,5,74416.00,14883.20,39,1,3,Mid-value,Loyal,0
13110,311,280,31,8,139770.00,17471.25,40,0,2,High-value,At-risk,0
13113,366,366,0,40,794923.00,19873.08,9,2,4,High-value,Loyal,0
13115,366,358,8,14,212625.00,15187.50,28,2,5,High-value,Loyal,0
13116,138,21,117,2,46989.00,23494.50,21,0,0,Mid-value,Churned,1
13117,372,351,21,8,96223.00,12027.88,50,1,1,Mid-value,Loyal,0
13118,288,269,19,7,105093.00,15013.29,45,3,3,Mid-value,Loyal,0
13120,238,0,238,1,3060.00,3060.00,,0,0,Low-value,Churned,1
13121,269,0,269,2,25473.00,12736.50,0,0,0,Low-value,Churned,1
13122,240,146,94,2,87667.00,43833.50,146,0,0,Mid-value,Churned,1
13124,359,270,89,3,352998.00,117666.00,135,0,0,High-value,At-risk,0
13126,366,362,4,10,196296.00,19629.60,40,1,3,High-value,Loyal,0
13127,77,0,77,1,23649.00,23649.00,,0,0,Low-value,New,0
13130,94,0,94,1,6400.00,6400.00,,0,0,Low-value,Churned,1
13131,187,164,23,4,97810.00,24452.50,55,1,1,Mid-value,Loyal,0
13132,261,0,261,1,6200.00,6200.00,,0,0,Low-value,Churned,1
13133,304,31,273,2,9846.00,4923.00,31,0,0,Low-value,Churned,1
13134,240,168,72,7,166116.00,23730.86,28,0,0,High-value,At-risk,0
13135,196,0,196,1,309600.00,309600.00,,0,0,High-value,Churned,1
13136,365,315,50,11,244494.00,22226.73,32,0,2,High-value,At-risk,0
13137,308,298,10,9,337841.00,37537.89,37,2,3,High-value,Loyal,0
13138,372,350,22,6,86033.00,14338.83,70,1,2,Mid-value,Loyal,0
13139,259,243,16,8,498406.00,62300.75,35,2,4,High-value,Loyal,0
13140,366,258,108,3,39790.00,13263.33,129,0,0,Mid-value,Churned,1
13141,315,231,84,6,220571.00,36761.83,46,0,0,High-value,At-risk,0
13142,19,0,19,1,30709.00,30709.00,,1,1,Low-value,New,0
13144,332,0,332,1,11095.00,11095.00,,0,0,Low-value,Churned,1
13145,372,333,39,5,32272.00,6454.40,83,0,1,Mid-value,At-risk,0
13146,26,0,26,1,22351.00,22351.00,,1,1,Low-value,New,0
13147,99,89,10,4,71280.00,17820.00,30,2,3,Mid-value,Active,0
13148,364,335,29,17,304481.00,17910.65,21,2,2,High-value,Loyal,0
13149,289,275,14,4,159560.00,39890.00,92,1,1,High-value,Loyal,0
13151,295,92,203,2,113679.00,56839.50,92,0,0,Mid-value,Churned,1
13153,5,0,5,1,48622.00,48622.00,,1,1,Mid-value,New,0
13154,144,0,144,1,-61186.00,-61186.00,,0,0,Low-value,Churned,1
13155,368,335,33,4,92631.00,23157.75,112,0,1,Mid-value,At-risk,0
13157,298,249,49,5,162635.00,32527.00,62,0,1,High-value,At-risk,0
13158,318,224,94,4,120106.00,30026.50,75,0,0,Mid-value,Churned,1
13159,115,107,8,5,134470.00,26894.00,27,1,2,High-value,Loyal,0
13160,22,0,22,1,9180.00,9180.00,,1,1,Low-value,New,0
13161,313,0,313,1,9745.00,9745.00,,0,0,Low-value,Churned,1
13162,334,212,122,5,163905.00,32781.00,53,0,0,High-value,Churned,1
13165,351,305,46,2,102148.00,51074.00,305,0,1,Mid-value,At-risk,0
13166,283,1,282,2,41470.00,20735.00,1,0,0,Mid-value,Churned,1
13167,143,125,18,4,74921.00,18730.25,42,1,1,Mid-value,Loyal,0
13168,318,282,36,5,120891.00,24178.20,71,0,1,Mid-value,At-risk,0
13169,252,189,63,2,71288.00,35644.00,189,0,0,Mid-value,At-risk,0
13170,26,0,26,1,10881.00,10881.00,,1,1,Low-value,New,0
13171,299,291,8,5,32457.00,6491.40,73,3,4,Mid-value,Loyal,0
13173,367,363,4,2,33853.00,16926.50,363,1,1,Mid-value,Loyal,0
13174,369,353,16,3,246967.00,82322.33,177,1,1,High-value,Loyal,0
13176,46,0,46,1,47582.00,47582.00,,0,1,Mid-value,New,0
13177,64,0,64,1,25977.00,25977.00,,0,0,Low-value,New,0
13178,360,334,26,11,549867.00,49987.91,33,1,2,High-value,Loyal,0
13182,45,0,45,1,12118.00,12118.00,,0,1,Low-value,New,0
13183,334,327,7,9,382422.00,42491.33,41,1,2,High-value,Loyal,0
13184,290,276,14,12,155102.00,12925.17,25,1,1,High-value,Loyal,0
13185,267,0,267,1,7140.00,7140.00,,0,0,Low-value,Churned,1
13186,128,89,39,5,125394.00,25078.80,22,0,1,High-value,At-risk,0
13187,337,0,337,1,21307.00,21307.00,,0,0,Low-value,Churned,1
13188,11,0,11,1,9975.00,9975.00,,1,1,Low-value,New,0
13189,115,97,18,2,26068.00,13034.00,97,1,1,Low-value,Loyal,0
13192,205,110,95,2,86262.00,43131.00,110,0,0,Mid-value,Churned,1
13193,61,0,61,1,9858.00,9858.00,,0,0,Low-value,New,0
13194,135,0,135,1,6070.00,6070.00,,0,0,Low-value,Churned,1
13196,262,251,11,4,175242.00,43810.50,84,2,2,High-value,Loyal,0
13198,361,351,10,8,312705.00,39088.13,50,1,1,High-value,Loyal,0
13199,366,363,3,39,977381.00,25061.05,10,9,14,High-value,Loyal,0
13200,126,107,19,4,77163.00,19290.75,36,2,2,Mid-value,Loyal,0
13203,242,233,9,4,79008.00,19752.00,78,1,2,Mid-value,Loyal,0
13207,150,135,15,2,25026.00,12513.00,135,1,1,Low-value,Loyal,0
13208,309,251,58,7,117490.00,16784.29,42,0,3,Mid-value,At-risk,0
13209,361,331,30,11,553675.00,50334.09,33,3,3,High-value,Loyal,0
13210,93,0,93,1,35348.00,35348.00,,0,0,Mid-value,Churned,1
13211,361,351,10,3,109542.00,36514.00,176,1,1,Mid-value,Loyal,0
13212,61,52,9,4,63227.00,15806.75,17,2,2,Mid-value,Active,0
13213,199,143,56,6,148153.00,24692.17,29,0,1,High-value,At-risk,0
13216,267,0,267,1,32429.00,32429.00,,0,0,Mid-value,Churned,1
13217,156,34,122,5,13362.00,2672.40,9,0,0,Low-value,Churned,1
13218,127,0,127,1,6264.00,6264.00,,0,0,Low-value,Churned,1
13220,236,158,78,4,72200.00,18050.00,53,0,0,Mid-value,At-risk,0
13221,359,119,240,2,73716.00,36858.00,119,0,0,Mid-value,Churned,1
13223,232,32,200,2,7248.00,3624.00,32,0,0,Low-value,Churned,1
13224,151,91,60,3,191451.00,63817.00,46,0,2,High-value,At-risk,0
13225,361,358,3,8,608304.00,76038.00,51,1,2,High-value,Loyal,0
13226,273,0,273,1,7662.00,7662.00,,0,0,Low-value,Churned,1
13227,201,0,201,1,22935.00,22935.00,,0,0,Low-value,Churned,1
13228,81,0,81,1,35800.00,35800.00,,0,0,Mid-value,New,0
13229,225,0,225,1,16095.00,16095.00,,0,0,Low-value,Churned,1
13230,365,361,4,15,256141.00,17076.07,26,2,2,High-value,Loyal,0
13232,243,231,12,7,116941.00,16705.86,39,2,2,Mid-value,Loyal,0
13233,336,262,74,2,60512.00,30256.00,262,0,0,Mid-value,At-risk,0
13235,212,1,211,2,78634.00,39317.00,1,0,0,Mid-value,Churned,1
13236,106,82,24,3,67543.00,22514.33,41,1,1,Mid-value,Active,0
13238,360,349,11,5,65608.00,13121.60,87,3,3,Mid-value,Loyal,0
13239,261,0,261,1,32011.00,32011.00,,0,0,Mid-value,Churned,1
13240,365,269,96,4,62954.00,15738.50,90,0,0,Mid-value,Churned,1
13242,213,101,112,3,27040.00,9013.33,51,0,0,Low-value,Churned,1
13243,203,0,203,1,55452.00,55452.00,,0,0,Mid-value,Churned,1
13244,92,0,92,1,10644.00,10644.00,,0,0,Low-value,Churned,1
13245,50,0,50,1,29901.00,29901.00,,0,1,Low-value,New,0
13246,330,312,18,7,178112.00,25444.57,52,2,2,High-value,Loyal,0
13247,82,65,17,4,47844.00,11961.00,22,2,3,Mid-value,Active,0
13248,189,65,124,2,46568.00,23284.00,65,0,0,Mid-value,Churned,1
13249,261,169,92,3,70016.00,23338.67,85,0,0,Mid-value,Churned,1
13253,339,183,156,2,103040.00,51520.00,183,0,0,Mid-value,Churned,1
13255,373,370,3,3,39066.00,13022.00,185,2,2,Mid-value,Loyal,0
13256,14,0,14,1,0.00,0.00,,1,1,Low-value,New,0
13258,205,194,11,3,62180.00,20726.67,97,2,2,Mid-value,Loyal,0
13259,61,0,61,1,26608.00,26608.00,,0,0,Low-value,New,0
13260,61,0,61,1,55762.00,55762.00,,0,0,Mid-value,New,0
13261,285,17,268,2,85230.00,42615.00,17,0,0,Mid-value,Churned,1
13262,263,0,263,1,12775.00,12775.00,,0,0,Low-value,Churned,1
13263,325,324,1,35,695885.00,19882.43,10,4,9,High-value,Loyal,0
13265,273,220,53,5,196342.00,39268.40,55,0,1,High-value,At-risk,0
13266,359,348,11,19,367447.00,19339.32,19,3,4,High-value,Loyal,0
13267,366,364,2,27,408287.00,15121.74,14,5,6,High-value,Loyal,0
13268,267,250,17,15,294050.00,19603.33,18,4,5,High-value,Loyal,0
13269,369,368,1,17,508401.00,29905.94,23,4,5,High-value,Loyal,0
13270,366,0,366,1,59000.00,59000.00,,0,0,Mid-value,Churned,1
13271,37,0,37,2,16103.00,8051.50,0,0,2,Low-value,New,0
13272,89,58,31,2,27656.00,13828.00,58,0,1,Low-value,At-risk,0
13273,113,0,113,1,12575.00,12575.00,,0,0,Low-value,Churned,1
13276,99,36,63,2,51947.00,25973.50,36,0,0,Mid-value,At-risk,0
13277,133,118,15,4,25840.00,6460.00,39,2,2,Low-value,Loyal,0
13278,40,0,40,1,52689.00,52689.00,,0,1,Mid-value,New,0
13279,78,14,64,2,12630.00,6315.00,14,0,0,Low-value,New,0
13280,337,215,122,3,77182.00,25727.33,108,0,0,Mid-value,Churned,1
13282,220,202,18,6,95604.00,15934.00,40,1,1,Mid-value,Loyal,0
13283,185,126,59,2,9366.00,4683.00,126,0,1,Low-value,At-risk,0
13284,330,8,322,2,18085.00,9042.50,8,0,0,Low-value,Churned,1
13285,290,267,23,4,268833.00,67208.25,89,1,1,High-value,Loyal,0
13291,155,0,155,1,35355.00,35355.00,,0,0,Mid-value,Churned,1
13292,284,246,38,2,55239.00,27619.50,246,0,1,Mid-value,At-risk,0
13294,249,60,189,2,83369.00,41684.50,60,0,0,Mid-value,Churned,1
13295,372,13,359,2,11461.00,5730.50,13,0,0,Low-value,Churned,1
13296,137,0,137,1,5680.00,5680.00,,0,0,Low-value,Churned,1
13297,67,60,7,4,208985.00,52246.25,20,3,3,High-value,Active,0
